date,name,post_code,lon,lat,rating
2019-04-24,Cafe Ola,NW10 6QN,-0.25989490000000,51.52679940000000,4
2018-02-20,Cafe On The Hill,UB1 3HW,-0.35002910000000,51.50755360000000,5
2018-05-31,Cafe Paulo,W3 7RU,-0.24852500000000,51.50694500000000,4
2017-02-02,Cafe Project,W3 9NW,-0.27197200059891,51.50765991210940,5
2017-02-13,Cafe Rendezvous,UB6 7NT,-0.32415480000000,51.54073750000000,5
2019-02-12,Cafe Royal,NW10 7RE,-0.27023398876190,51.52994537353520,3
,Cafe Twenty Six,UB6 7JZ,-0.31080960000000,51.53584320000000,AwaitingInspection
2019-06-04,Cafe Zee,W5 5AW,-0.30504430000000,51.51289230000000,4
2014-12-08,Caffe Nero,W5 2NP,-0.30218800000000,51.51412800000000,5
2015-12-01,Caffe Nero,W5 5AH,-0.30704500000000,51.51257050000000,5
2017-01-18,Cake Me Baby,W3 6AH,-0.26896600000000,51.50825500000000,4
2019-08-09,Cake&Cakes,,,,5
,Cake-ia,,,,AwaitingInspection
2018-03-16,Cakeliceous,,,,4
2019-01-10,Caker Street,UB1 3AF,-0.36898140000000,51.50787260000000,1
2019-01-03,Cakes By Anjali,,,,5
2017-03-08,Cakes N Flavours,,,,5
2019-04-11,Calabash Cays,W13 9AU,-0.31540460000000,51.51137790000000,4
2017-06-22,Calltime,W3 8SB,-0.27391240000000,51.50685420000000,2
2019-08-16,Canapes Direct,W3 0RU,-0.27969600000000,51.52333200000000,5
2019-07-26,Candy Food & Wine,W13 0NG,-0.31968298554421,51.51119613647460,5
2015-08-05,Candy Ice Cream,,,,4
2017-03-14,Capacitea,W3 6EQ,-0.26131300000000,51.52001200000000,5
2018-10-17,Cape,W3 9BY,-0.27415700000000,51.50800880000000,5
2018-11-23,Capitanio Sisters,W5 1TJ,-0.31079301238060,51.52246093750000,5
2019-03-02,Card Factory,W13 0SY,-0.32399830000000,51.51046680000000,Exempt
2015-10-01,Card Factory (Unit 7),W5 5JY,-0.30300700000000,51.51280000000000,Exempt
2018-02-10,Care Management Group,W3 7LS,-0.26158540000000,51.51080880000000,5
2018-04-11,Care Management Group,W3 9JJ,-0.27304700000000,51.51449410000000,4
2017-05-30,Cargills,W13 9RJ,-0.31983390000000,51.50575810000000,3
2019-02-16,Carluccio's,W5 5DA,-0.30498380000000,51.51141670000000,5
2018-09-27,Carneval,,,,5
2019-03-21,Carol,W5 3EL,-0.28496010000000,51.52692560000000,5
2019-01-09,Casa Bardotti Park Royal,NW10 7LQ,-0.26585999131203,51.52669906616210,2
2019-05-08,Casa Roberta,,,,5
2016-12-14,Casha Maxamed,,,,5
2019-03-15,Cashino,W13 9DA,-0.32278190000000,51.51023360000000,4
2018-12-15,Cask Holdings/Skylark Spirits,W5 4HB,-0.28633730000000,51.50215340000000,Exempt
2019-03-12,Caspian Hotel,W5 2UU,-0.30517670000000,51.51592470000000,5
2019-05-26,Caspian Sandwich Bar,W13 9AU,-0.31599970000000,51.51126050000000,3
2018-12-18,Cater It Up,NW10 6HJ,-0.26143610000000,51.52948410000000,3
2019-01-23,Catering Academy At Turnberry Court,UB1 3DJ,-0.35584100000000,51.51836200000000,5
2019-02-22,Caterlink At Dormers Wells High School,UB1 2HJ,-0.36695440000000,51.51982230000000,5
2019-06-04,Cathay Chef,W7 2DG,-0.32570999860764,51.49696731567380,1
2018-10-24,Caulihealth,NW10 7PR,-0.27190500497818,51.52808380126950,5
,Cavalieri,W5 2PJ,-0.30035701394081,51.51432418823240,AwaitingInspection
2017-10-09,CCCP,W5 4QJ,-0.30625260000000,51.49897140000000,4
2019-01-16,Centre For Armenian Education/Advice,W3 8JF,-0.27867150000000,51.50522450000000,4
2019-02-19,Centre House Cafe,NW10 6ST,-0.25728899240494,51.52727127075200,5
2018-02-26,Certitude Support For Living,UB6 8TJ,-0.33518960000000,51.53236080000000,5
2018-09-26,Ceylon Chennai,UB1 2NP,-0.37214660000000,51.52984000000000,0
2017-07-17,CH & Co At Ferrero UK,UB6 0HE,-0.34165300000000,51.54826000000000,5
,Chalie Richards & Company,UB6 8UN,-0.36473510000000,51.54073450000000,AwaitingInspection
2017-03-20,Chana Chemist,UB1 2HB,-0.36452380000000,51.52450040000000,Exempt
2018-11-06,Chana Chemist,UB1 1RQ,-0.37705120000000,51.50949530000000,Exempt
2018-11-06,Chana Chemist,UB1 3HA,-0.37396330000000,51.51122400000000,Exempt
2018-12-28,Chandni Chowk,UB1 1QF,-0.38089030000000,51.51176950000000,1
2019-05-17,Chantal Cafe,W5 5JY,-0.30300700664520,51.51279830932620,1
2019-06-20,Chapati Club,W3 7RQ,-0.25353690000000,51.50647170000000,3
2018-05-14,Charcoaloo,W5 2PJ,-0.30110400000000,51.51421120000000,3
2019-08-06,Charcoas,UB1 3DB,-0.37397710000000,51.51083750000000,3
2016-01-20,Charlie's Fruit Bowl,W5 1RH,-0.31420950000000,51.52578460000000,5
2017-10-06,Charlotte's Cake Creations,,,,2
2019-04-15,Charlotte's W5,W5 2UQ,-0.30814799666405,51.51408004760740,5
2016-11-19,Charmy's Newsagent,W3 6ND,-0.26548450000000,51.50642420000000,4
2018-02-23,Chartwells At Brentside High School,W7 1JJ,-0.34098199009895,51.52470016479490,5
2019-03-27,Chartwells At Dormers Wells Junior School,UB1 3HX,,,5
2018-03-13,Chartwells At Downe Manor Primary School,UB5 6NW,-0.40361300110817,51.53426361083980,4
2019-02-13,Chartwells At Gifford Primary And Middle School,UB5 6BU,-0.37601399421692,51.53597259521480,5
2018-11-01,Chartwells At Hambrough Primary School,UB1 1SF,-0.37813299894333,51.50839614868160,5
2017-11-08,Chaston House,W3 6HD,-0.26760199666023,51.51306533813480,4
2019-02-12,Chaudhry's TKC,UB1 1LR,-0.38351840000000,51.51203050000000,4
2019-07-23,Cheddar Deli,W13 9RT,-0.31701410000000,51.50290310000000,5
2017-10-24,Cheeky Food Co,NW10 6HJ,-0.26392000000000,51.52953700000000,5
2016-12-08,Cheema Pharmacy,UB2 4DQ,-0.38271520000000,51.50052720000000,Exempt
2018-02-28,Cheese Bread & Cia / Cake & Cia,,,,5
2019-03-27,Chef Kang,NW10 7HR,-0.29280930000000,51.53213880000000,1
,Chef's Table,NW10 6TD,-0.25845700000000,51.52575200000000,AwaitingInspection
2017-03-08,Cherry's,UB1 1DW,-0.37892790000000,51.50737210000000,5
2018-08-16,Chess Wines,UB5 5BJ,-0.37246040000000,51.54530200000000,Exempt
2019-03-01,Chianti,W13 9AU,-0.31536070000000,51.51139520000000,2
2018-05-02,Chicken & Spice Restaurant,W7 3ST,-0.33676420000000,51.50894890000000,4
,Chicken And Cevapi,W5 4RJ,-0.30584410000000,51.49716700000000,AwaitingInspection
2018-04-10,Chicken Cottage,UB6 9BH,-0.35182620000000,51.52762290000000,2
2019-04-15,Chicken Cottage,UB5 5AB,-0.37375140000000,51.54469040000000,5
2019-01-09,Chicken Cottage,UB1 1RQ,-0.37723460000000,51.50920110000000,1
2019-03-22,Chicken Hot,UB6 8PU,-0.34606290000000,51.54184860000000,4
2019-04-30,Chicken Kitchen,W3 9BY,-0.27520260000000,51.50817710000000,3
2018-08-30,Chicken Land Peri Peri,W7 1HA,-0.33724890000000,51.51542130000000,3
2019-05-09,Chicken Palace,UB6 0HL,-0.33896770000000,51.55136130000000,4
2018-12-10,Chicken Spot,W3 9NJ,-0.27152420000000,51.50827580000000,3
2019-04-03,Chicking,W3 6LP,-0.27102320000000,51.50704550000000,4
2019-02-27,Children Come First Nursery,W7 3QP,-0.33787780000000,51.51437810000000,5
2018-10-05,Children's Corner Day Nursery,W13 8QH,-0.31622160000000,51.51344890000000,3
2018-08-09,Chili Hut,UB5 4RU,-0.35054000000000,51.55124560000000,1
2018-10-24,Chill Lounge,NW10 7PS,-0.27706180000000,51.52802390000000,3
,Chilled Drinks Ltd,W7 1JL,-0.33803660000000,51.52545000000000,AwaitingInspection
2019-03-23,China Chef,W3 9NJ,-0.27162580000000,51.50863700000000,1
,China De Cuisine,W3 6LE,-0.26735580000000,51.50685650000000,AwaitingInspection
2019-03-12,China Gourmet,UB1 2NP,-0.37198580000000,51.53030530000000,2
2019-04-23,China Kitchen,W7 1JH,-0.34004710000000,51.52249300000000,2
2018-08-16,Chinese Medical Centre,W13 9RT,-0.31695810000000,51.50285730000000,Exempt
2019-03-13,Chinese Medical Centre,UB6 8SG,-0.35186710000000,51.52768640000000,Exempt
2018-05-10,Chini Chor,UB1 1RD,-0.37766950000000,51.50872150000000,3
2019-01-19,Chiquito,W3 0PA,-0.28133600000000,51.52533400000000,5
2017-08-16,Chiswick Service Station,W4 5LG,-0.26355060000000,51.49626990000000,4
2018-10-09,Christ The Saviour CE School (Grove Campus),W5 5DX,-0.30252599716186,51.51102066040040,4
2019-06-17,Christ The Saviour CE School Broadway Campus,W5 2XA,-0.30625900626183,51.51333236694340,5
2017-02-03,Church Of The Ascension Hall,W5 3EB,-0.28758400000000,51.52246600000000,Exempt
2018-08-16,Church Pharmacy,W7 3ST,-0.33507900000000,51.50892500000000,Exempt
2018-04-19,Churchfield Foodstore,W3 6EG,-0.26414890000000,51.50895830000000,3
2019-02-26,Churchfields,W3 6EB,-0.26540700000000,51.50884200000000,3
2017-04-27,Churros Brazil,,,,5
2017-07-20,Churros Bros,,,,5
2018-06-22,Ciara's Circle Time,W7 3QP,-0.33737400174141,51.51373291015630,Exempt
2018-10-08,Cinnamon,W5 1QX,-0.31402190000000,51.52617760000000,1
2018-07-18,Cinnamon Tree Indian Restaurant,W7 1HA,-0.33716840000000,51.51525830000000,3
2017-11-08,City Dining,NW10 6HJ,-0.26143610000000,51.52948410000000,5
2018-08-16,Cityfruits.Com & Cityhampers.Com,NW10 7LQ,-0.26586280000000,51.52567380000000,4
2018-08-16,Clarks Stores,UB5 5SE,-0.38001800000000,51.54894950000000,3
2017-07-10,Clas Ohlson,W5 5JY,-0.30207385314121,51.51392700292700,Exempt
2018-01-19,Clementine Day Centre,UB5 6HW,-0.39289399981499,51.53280639648440,5
2019-02-18,Clocktower Cafe,W7 3SP,-0.33809840000000,51.50911170000000,3
2018-11-13,Cloudy Cafe,UB6 9AY,-0.35515170000000,51.51975630000000,3
2018-08-14,Cloudy Vape,W3 6BD,-0.26452700000000,51.50864800000000,Exempt
2018-03-13,Club Karma,W5 5DB,-0.30446530000000,51.51218260000000,5
,Coca Cola European Partners,UB1 3EW,-0.34908230000000,51.50942870000000,Exempt
,Coconut BKK,W3 6QS,-0.27097330000000,51.50760230000000,AwaitingInspection
2015-02-23,Coda Di Volpe,W5 3TJ,-0.29841040000000,51.51339880000000,5
2019-02-19,Codfather Fish & Chips,W5 4RP,-0.30556540000000,51.49458210000000,4
2017-09-08,Coffee Geek & Friends,NW10 6TD,-0.25845700000000,51.52575100000000,5
2017-11-24,Coffee Shop Cafe,W5 5AW,-0.30589910000000,51.51276980000000,Exempt
2015-12-17,Coffee Time,UB6 8PX,-0.34655100107193,51.54208755493160,5
,Community Centre,W3 0JF,-0.26938380000000,51.51988060000000,Exempt
2019-02-28,Compass At Acton High School,W3 8EY,-0.28056800365448,51.50591659545900,5
2018-07-27,Compass At Ealing Hospital Main & Ward Kitchens & Restaurant,UB1 3HW,-0.34635100000000,51.50699800000000,5
2017-12-05,Compass At Sainsbury's Distribution Centre,UB6 0DS,,,5
2017-09-15,Compass Catering At Greenford High School,UB1 2GU,-0.36978399753571,51.53075027465820,5
2019-03-06,Convenience Express,UB2 4QB,-0.37225150000000,51.50183910000000,5
,Cookie Street,NW10 6HJ,-0.26392099261284,51.52953720092770,AwaitingInspection
2018-10-17,Cooking With Class,,,,5
2019-02-02,Co-Op,W3 6PL,-0.26752130000000,51.51616620000000,4
2017-02-28,Co-Op,W5 4QS,-0.30604080000000,51.50002050000000,5
2016-01-08,Co-Op Food,W5 1QP,-0.31274170000000,51.52649190000000,3
2019-04-11,Co-Op Welcome,W5 1RH,-0.31544210000000,51.52558650000000,5
2017-02-04,Co-Op Welcome,UB5 5AB,-0.37372601032257,51.54472732543950,5
2018-04-26,Co-Operative,UB5 6LN,-0.39436100000000,51.53524470000000,5
2017-07-12,Co-Operative Food,W7 1JH,-0.34008410000000,51.52266440000000,5
2018-07-17,Corner House Day Nursery,W13 9LR,-0.31469600000000,51.50636790000000,5
2019-01-11,Corner Shop,W13 8PH,-0.31922240000000,51.51493070000000,2
2018-06-12,Costa Coffee,W3 6QX,-0.26935420000000,51.50697590000000,5
2018-08-16,Costa Coffee,W5 3NT,-0.28739920000000,51.50995640000000,5
2018-08-16,Costa Coffee,W5 5JY,-0.30344745557632,51.51363720281890,5
2018-04-12,Costa Coffee,W13 0SY,-0.32366410000000,51.51054290000000,4
2017-10-23,Costa Coffee,W5 4QG,,,5
2015-12-22,Costa Coffee,UB1 3HW,-0.34635100000000,51.50699800000000,5
2018-08-16,Costa Coffee,W3 6EE,-0.25816500003843,51.52279000000520,5
2016-03-26,Costa Coffee,UB6 0UW,-0.34008300304413,51.54188156127930,5
2018-08-16,Costa Coffee,UB6 9BE,-0.35287370000000,51.52735890000000,5
2018-08-16,Costa Coffee,W3 0PA,-0.28133600000000,51.52533400000000,5
2018-05-14,Costa Coffee,W5 2NU,-0.30169100000000,51.51486700000000,4
2018-04-13,Costa Coffee @ Tesco,UB6 8DW,-0.31874300000000,51.53360900000000,5
2017-03-01,Costa Coffee Drive Thru,UB6 8DH,-0.31013680000000,51.53220960000000,5
2019-05-03,Costas Fish Bar,UB6 7DH,-0.30991840000000,51.53966120000000,2
2019-02-05,Costcutter,W5 1RH,-0.31414950000000,51.52584670000000,5
2018-10-24,Costcutter,UB5 4RR,-0.35013320000000,51.55172550000000,4
2017-02-01,Costcutter,W7 3TR,-0.33754460000000,51.50690970000000,5
2019-01-10,Costcutter,W5 3TJ,-0.29902640000000,51.51349770000000,3
2018-08-16,Costcutter,W7 1HA,-0.33724730000000,51.51546630000000,4
2017-02-01,Costcutter,UB5 6DT,-0.37820200000000,51.52915900000000,5
2019-03-01,Costless,UB6 9BH,-0.35074680000000,51.52757180000000,2
2017-02-23,Costons Primary School Breakfast Club,UB6 9JU,-0.35078400000000,51.53388400000000,5
2016-05-12,Cosy Lounge,W7 3PP,-0.32889340000000,51.50941260000000,5
2018-11-23,Cote Brasserie,W5 5DA,-0.30500750000000,51.51116520000000,4
2018-02-12,Countryside Acton Gardens Phase 7.1 Site Canteen,,-0.17442499993578,51.51558500001800,2
2013-04-12,Cowgate Community Unit,UB6 8HQ,-0.34577500000000,51.53365200000000,Exempt
2019-06-04,Crawfords Butchers,UB5 4RR,-0.35016430000000,51.55166300000000,4
2018-06-25,Creams,UB1 1NN,-0.38306290000000,51.51227600000000,3
2019-03-12,Cream's,W5 5AH,-0.30646550000000,51.51265210000000,5
2018-01-09,Creperie Cila,W13 9QR,-0.31707400083542,51.50339889526370,5
2019-08-05,Crispins Wine Bar,W5 5DA,-0.30515720000000,51.51101450000000,5
2018-05-15,Crispy Dosa,UB6 0HH,-0.33928340000000,51.55021470000000,2
2017-01-25,Cross Chemist,W5 1ET,,,Exempt
2017-02-23,Crossbell Pharmacy,W3 7RQ,-0.25415820000000,51.50642700000000,Exempt
2018-09-26,Crown Meat Market,UB1 2PT,-0.37558870000000,51.51860230000000,5
2019-02-27,Crown Northolt,UB5 6AA,,,4
2017-11-27,Crowne Plaza Ealing,W5 1HG,-0.29401999711990,51.52962875366210,5
2019-05-31,Crumbs,UB5 6LN,-0.39421020000000,51.53543150000000,5
2019-02-12,Crumbs Couture,NW10 6HJ,-0.26392000000000,51.52953700000000,2
2019-01-09,Crystal Kebab,W3 8HL,-0.27628881388110,51.50811215848410,4
2016-04-22,Crystal News,W4 5DG,-0.26552200000000,51.50182000000000,4
2018-06-22,Cudi Food Centre,W13 0SU,-0.32110240000000,51.51083900000000,3
2018-03-22,Cup Corn,UB1 1LA,-0.37958290000000,51.51124780000000,5
2018-02-14,Cupcakes And Blooms,,,,5
2018-02-05,Curly Cakes,,,,5
2019-04-26,Cybertots,W7 1QG,-0.33095100522041,51.52070999145510,5
2019-02-06,Cybertots Nursery,W3 8ES,-0.27612260000000,51.50480040000000,4
2018-07-20,Cybertots On The Green,W13 0JF,-0.32598600000000,51.51615100000000,5
2018-01-12,Cyclon Food & Wine,UB6 0HY,-0.33647770000000,51.55636190000000,1
2018-10-14,Cygnet Hospital,W5 2HT,-0.29711170000000,51.52116750000000,3
2019-06-20,Cynthia's African Dishes,NW10 6HJ,-0.26040260000000,51.53019800000000,5
2018-04-09,D Dees Newsagents,UB6 8RF,-0.34868800000000,51.53346880000000,3
2018-02-21,Da Moreno,W13 9SJ,-0.31548140000000,51.50070490000000,1
2017-11-14,Da Spago,NW10 7LQ,-0.26585900000000,51.52669700000000,Exempt
2019-08-07,Dada's Diner,W3 7RD,-0.25607570000000,51.50640160000000,2
2018-03-09,Dairy Meadow Primary School,UB2 4RP,-0.37331900000572,51.50195312500000,5
2018-10-23,Daisy Brydon Creations,NW10 6HJ,-0.26143610000000,51.52948410000000,5
2019-06-06,Daleys Cafe,W3 8PU,-0.27107050000000,51.50693820000000,1
2017-03-02,Dallas Liquor Mart,W13 9BE,-0.32719120000000,51.50946020000000,5
2019-03-12,Damas Cafe & Restaurant,UB5 4AP,-0.36950450000000,51.55133970000000,3
2019-01-24,Damascino House,W3 6FA,-0.27699699997902,51.50050735473630,3
2019-04-29,Damas-Gate Food Centre,W13 9DA,-0.32213180000000,51.51027830000000,5
2017-12-12,Damaskino Supermarket,UB6 8SH,-0.35121290000000,51.52903510000000,4
2018-02-09,Danis Sweet Tooth,,,,5
2017-07-12,Dan's Smoothies,,,,5
2019-04-16,Darton Court,W3 6DN,-0.26734210000000,51.50873570000000,5
2012-06-14,Dassani Off Licence,W3 7SB,-0.24566520000000,51.50694780000000,Exempt
2018-07-19,David Lloyd Clubs Acton Park,W3 7HB,-0.25348800420761,51.51206207275390,5
2018-04-17,David Lloyd Sport And Leisure,UB6 0UX,-0.34307700000000,51.55617640000000,5
,Dawat,UB1 1LX,-0.38465000000000,51.51222600000000,AwaitingInspection
2019-02-05,Deep Sea Fish Bar,W7 3DA,-0.34056640000000,51.52248240000000,1
2019-08-05,Delhicious Foods,UB2 4AY,-0.37021500000000,51.50332200000000,3
2017-11-14,Deli Polonia,W5 5DB,-0.30497320000000,51.51209100000000,5
2018-08-06,Delicja,NW10 7LW,-0.27010400000000,51.52843300000000,5
2019-03-17,Delight Wedlinka,UB6 9PN,-0.35469700000000,51.52796890000000,4
2018-05-23,Delikatesy Koziolek Polish Delicatessen,UB5 5AE,-0.37485870000000,51.54437310000000,3
2019-04-23,Dena Market,W5 3QS,-0.29198300838471,51.52896881103520,3
2014-07-18,Deniece's Delights,,,,5
2018-11-01,Deqa Foods,,,,4
2017-09-14,Deritz Catering,NW10 6HJ,-0.26392000000000,51.52953700000000,4
2019-03-15,Desi Bazar,UB1 1RT,-0.37626400000000,51.51067100000000,0
2018-03-12,Desi Flava,UB1 1SU,-0.37560030000000,51.51058130000000,2
,Desi-Bouquet-Garni,,,,AwaitingInspection
2017-03-28,Destiny House,W3 6LJ,-0.26441100000000,51.50676700000000,Exempt
2018-04-10,Dev Food & Wine,UB2 5PZ,-0.38426030000000,51.49676270000000,2
,Dflavas,,,,AwaitingInspection
2019-03-06,DH Cash & Carry,UB2 4EX,-0.37225430000000,51.50337690000000,5
2018-10-18,Diamond Food & Wine,W13 9SJ,-0.31539500000000,51.49992130000000,1
2018-06-26,Diamond Hotel,W13 0TL,-0.31939170000000,51.51072460000000,4
2018-10-31,Diana Sandwich Van,,-0.26829581191171,51.52948888808310,5
2019-02-11,Dijon Catering,UB6 0HE,-0.34123998880386,51.54972839355470,5
2019-06-27,Dillons Chemist,W3 8PU,-0.27089000000000,51.50675570000000,Exempt
2015-10-08,Dinner Jackets,,-0.17392999957080,51.51523500012290,5
2018-08-16,Discount Food & Wine,UB5 5BJ,-0.37251940000000,51.54526680000000,4
2018-10-03,Discovery Nursery & Preschool,UB6 0BG,-0.34828870000000,51.55008100000000,4
,Divine Catering,,,,AwaitingInspection
2019-02-10,Dixie Chicken,UB2 4DA,-0.38249120000000,51.50197190000000,1
2019-06-10,Dixit Stores,UB5 4QJ,-0.34753630000000,51.55772300000000,0
2019-01-28,Dizzy Hedgehog,,,,5
2017-06-27,DKSR Supermarket,UB1 1DX,-0.38802799582481,51.50851440429690,4
2016-03-05,D'licious Cafe,W5 5JY,-0.30300700664520,51.51279830932620,4
2016-10-12,DNA Juices,W5 5EX,-0.30588750000000,51.50492820000000,5
2018-09-25,Dokal Herbals,UB1 1LW,-0.38171680000000,51.51162800000000,Exempt
2018-09-24,Dolce Maria,,,,5
2019-01-24,Dom Polski,W5 1EE,-0.29233220000000,51.53140340000000,2
2016-12-21,Dominion Centre & Library,UB2 4BQ,-0.38194570000000,51.50272870000000,Exempt
2016-03-26,Domino's Pizza,UB6 0HL,-0.33906660000000,51.55102100000000,5
2017-02-24,Domino's Pizza,W13 0TL,-0.32734530000000,51.50997500000000,5
2017-09-08,Domino's Pizza,W3 9RH,-0.28173550000000,51.50842580000000,5
2019-01-25,Domino's Pizza,UB1 2NN,-0.37270220000000,51.52840890000000,5
2017-08-30,Domino's Pizza,W3 6BW,-0.26054500000000,51.52278000000000,5
2018-11-12,Don Panko,,,,5
2019-04-08,Dongyuan,NW10 6TD,-0.25845700000000,51.52575200000000,2
2019-02-07,Donya Quality Foods,UB6 9QA,-0.35470460000000,51.52895820000000,3
,Door To Door Drinks,UB6 8HN,-0.33364740000000,51.53431720000000,Exempt
2019-03-16,Door To Door Pizza,UB6 8HN,-0.33373390000000,51.53431850000000,4
2019-08-12,Dormers Fish Bar,UB1 3JW,-0.36255920000000,51.51657770000000,5
2018-05-22,Dormers Hub,UB1 3JH,-0.36002498865128,51.51666641235350,5
2017-01-23,Dormers Wells Leisure Centre,UB1 3HX,-0.36424500000000,51.51431600000000,Exempt
2018-05-15,Dotnet Internet,UB2 5AB,-0.38433000000000,51.50223000000000,3
2018-08-02,DoubleTree By Hilton London Ealing,W5 3HN,-0.29070299863815,51.51156997680660,5
2019-09-11,DoughLads Wood Fired Pizza,,,,5
2018-08-16,Downhurst,W5 2DD,-0.30937900000000,51.51779200000000,5
2017-02-02,DP News,UB6 0RS,-0.31968100000000,51.55157100000000,4
2018-08-16,Dr & Herbs,W5 3TA,-0.30062730000000,51.51385360000000,Exempt
2019-09-13,Dr Tanswell's Preserves,,,,5
2018-06-29,Dragon Inn,W5 4RH,-0.30544900000000,51.49771880000000,3
2019-04-17,Dragon King Oriental Buffet,W3 0PA,-0.28133600000000,51.52533400000000,1
2019-08-06,Drayton Court Hotel,W13 8PH,-0.31930800000000,51.51472400000000,5
2019-02-02,Dream Cafe,UB5 5AU,-0.38923020000000,51.53762920000000,3
2017-05-26,Dream Cafe Partnership,UB2 4BG,-0.38099590000000,51.50310230000000,3
2017-02-04,Drinks,W5 3LD,-0.28707700000000,51.51023800000000,4
,Drinks Delivery London,W13 0AS,-0.32547700405121,51.51352691650390,Exempt
2016-01-15,Drinksupermarket.Com,NW10 6LD,-0.26531720000000,51.52675380000000,Exempt
2018-06-12,Duke Of Kent,W13 8DL,-0.32025100000000,51.52471900000000,5
2018-07-26,Duke Of Sussex,W4 5LF,-0.26429688586374,51.49625852904480,5
2019-01-15,Duri Mart,W5 3LD,-0.28473000000000,51.50928000000000,4
2019-04-05,Ealing Abbey,W5 2DY,-0.30948901176453,51.51911544799800,4
2017-10-16,Ealing Balti House,W13 0TL,-0.32792570000000,51.50986640000000,3
2018-01-30,Ealing Butchers & Charcutier,W5 3LD,-0.28707799315453,51.51023864746090,5
2019-02-21,Ealing Christian Centre,W5 4UB,-0.31392600000000,51.49811000000000,Exempt
2012-04-16,Ealing Common Post Office,W5 3NN,-0.28630250000000,51.50960770000000,Exempt
2019-02-19,Ealing Community Resource CTR,W13 9LA,-0.31882100000000,51.51017690000000,Exempt
2019-03-28,Ealing Conservative Bowling Club,W5 2UA,-0.31203299760818,51.51307296752930,4
2018-08-16,Ealing Cricket & Social Club,W5 2HS,-0.29760300000000,51.51975300000000,3
2018-08-16,Ealing Ex Servicemens Club,W5 2UA,-0.31203299760818,51.51307296752930,4
2019-03-13,Ealing Express,W5 3LD,-0.28707799315453,51.51023864746090,2
2017-01-30,Ealing Family Support Service,UB5 5SA,-0.37973200000000,51.54818000000000,5
2017-09-04,Ealing Foodbank,UB6 9QN,-0.35757400000000,51.52870100000000,5
2017-09-07,Ealing Foodbank,UB5 4HN,-0.37274798750877,51.54991912841800,5
2018-03-08,Ealing Foodbank,UB2 4BE,-0.38117301464081,51.50393295288090,5
2017-09-06,Ealing Foodbank,W7 3BA,-0.33514499664307,51.50963592529300,5
